,Account Holder ID,Name,Date of Birth,Contact Number,First Line of Address,Account Number,Account Type,Balance Date,Balance
773,70615980,Ernaline Dibdall,25/06/1955,7695680577,38 Waxwing Trail,38587383,Gold,2023-01-31,579.12
774,35531295,Sibelle Fryd,17/04/1955,7447580226,3 Nova Lane,38606148,Gold,2023-01-31,956.59
775,6435379,Celina Greenless,15/11/1947,7483832583,5 Sachs Park,38627867,Basic,2023-01-31,132.74
776,11822535,Sileas Dogg,31/05/1999,7827162599,17502 Vahlen Way,38749064,Gold,2023-01-31,569.98
777,84678960,Appolonia Tiddeman,16/02/1959,7845035754,82920 Dayton Junction,38764064,Basic,2023-01-31,648.12
778,50795329,Bernadette Trowle,20/07/1961,7603798991,5939 Raven Court,38839019,Gold,2023-01-31,187.15
779,97947050,Noellyn Scotney,28/08/1985,7760234692,24 Nancy Terrace,38903150,Basic,2023-01-31,263.28
780,58538323,Everett Beazer,04/11/1933,7197761533,83244 Veith Avenue,38921478,Gold,2023-01-31,641.48
781,12349205,Donny Blacker,22/01/2000,7738233739,56941 Golden Leaf Pass,38957380,Gold,2023-01-31,37.95
782,62429538,Ambros Fitzgerald,11/06/1998,7326699118,88 Sugar Crossing,38969279,Gold,2023-01-31,195.74
783,91539300,Sabra Laybourne,14/07/1931,7338147904,8550 Randy Street,38990596,Gold,2023-01-31,108.78
784,98384742,Jenna Zannutti,15/05/1981,7547229947,50 Cardinal Avenue,38991889,Basic,2023-01-31,292.35
785,38210489,Fleurette MacNockater,08/11/1958,7284748929,23 Monterey Lane,39061853,Basic,2023-01-31,353.93
786,8430162,Reinaldos Pottberry,16/07/1991,7206025405,84585 Anderson Alley,39093565,Basic,2023-01-31,107.2
787,42008538,Oliver Rubertelli,13/11/1960,7157633460,98 Forest Dale Place,39097663,Basic,2023-01-31,326.42
788,25621122,Angela Adamsen,11/07/1937,7258020470,3 Roxbury Hill,39123048,Gold,2023-01-31,687.59
789,82553279,Jodie Matlock,29/11/1946,7493010951,7509 Rutledge Way,39160879,Gold,2023-01-31,444.15
790,58940170,Chuck Kettoe,31/07/1960,7753376257,5 David Hill,39161053,Gold,2023-01-31,375.28
791,36802473,Penny Bartolommeo,08/05/1993,7674320345,423 Cascade Lane,39267013,Basic,2023-01-31,516.74
792,52103007,Phylys Wickerson,17/03/1946,7777047401,15528 Melby Lane,39386771,Basic,2023-01-31,171.52
793,5439992,Maxim Scoggan,18/10/1963,7953206727,5572 Green Park,39398476,Gold,2023-01-31,541.52
794,52791654,Alyosha De Courtney,30/09/1934,7485729296,8 Holy Cross Trail,39400991,Basic,2023-01-31,896.44
795,73519658,Sauncho Moland,29/07/1984,7279287444,56 Vermont Park,39402264,Gold,2023-01-31,993.04
796,80901114,Rozalin Vigours,01/10/1933,7974310114,7 Hagan Drive,39491241,Gold,2023-01-31,564.0
797,26972090,Jefferson De la Perrelle,16/07/1934,7750796558,47555 Spenser Hill,39502821,Gold,2023-01-31,924.88
798,43881787,Christalle Mitchel,23/08/1956,7445614911,641 Banding Drive,39516154,Gold,2023-01-31,620.87
799,25074037,Horatio Josefsohn,05/05/1998,7613251434,316 Barby Terrace,39516203,Basic,2023-01-31,689.19
800,73144789,Jinny Hunsworth,18/04/1959,7546199519,804 Arkansas Parkway,39529729,Gold,2023-01-31,425.66
801,37518163,Bendix Birdis,08/04/1938,7724246173,6688 Graedel Plaza,39542358,Basic,2023-01-31,671.28
802,77222761,Heinrik Lulham,02/03/1989,7222349221,9 Emmet Junction,39590347,Gold,2023-01-31,180.22
803,32150915,Tina Duxbarry,06/05/1996,7187016195,5 Starling Alley,39662559,Gold,2023-01-31,536.88
804,42525255,Issy Benedit,15/03/1962,7401088998,57855 Grim Drive,39684993,Gold,2023-01-31,168.99
805,61465279,Siobhan Gawkes,22/12/2004,7708134461,87 Jackson Point,39710099,Gold,2023-01-31,155.88
806,15674501,Carlin MacNeilage,02/12/1969,7840888717,551 Center Center,39749381,Basic,2023-01-31,576.13
807,69452505,Isidor Murch,19/09/1967,7310190295,5 Buena Vista Terrace,39772392,Gold,2023-01-31,370.34
808,99064632,Dosi Penchen,09/01/1984,7543091233,289 Monterey Crossing,39822234,Basic,2023-01-31,718.73
809,18572112,Randi Picton,13/12/1998,7396101862,73638 Gateway Point,39863459,Gold,2023-01-31,387.4
810,78022489,Jaquith Syms,29/12/1982,7114789612,265 Blaine Street,39875057,Gold,2023-01-31,126.02
811,23585501,Renelle Kielty,06/03/1999,7577091322,12 Melrose Park,39920664,Gold,2023-01-31,627.45
812,65737515,Ham Jaumet,12/09/1977,7512058142,812 Golf Course Parkway,40004707,Gold,2023-01-31,206.15
813,85969311,Oralla Plumm,21/04/1940,7901713079,91 Washington Terrace,40039031,Gold,2023-01-31,124.72
814,83174850,Marylee Valentine,16/02/1999,7647636704,769 Scoville Way,40082477,Gold,2023-01-31,171.74
815,43239893,Charity Mably,08/05/1972,7833864399,46 Loftsgordon Junction,40082950,Basic,2023-01-31,322.41
816,67385979,Rosamund Iacabucci,21/05/1943,7123621263,3 Truax Road,40091206,Gold,2023-01-31,812.34
817,69528108,Deane Spurway,15/10/1983,7450036897,7 Oak Plaza,40098771,Basic,2023-01-31,742.62
818,80156871,Valeda Prinnett,23/08/1952,7147064109,85 Oak Valley Lane,40098912,Basic,2023-01-31,951.18
819,51768902,Arabele Durbridge,30/04/1955,7855178434,95 Shopko Parkway,40112082,Gold,2023-01-31,289.68
820,38711533,Lothaire Dottrell,24/01/1998,7234615115,536 Fuller Pass,40127778,Basic,2023-01-31,196.74
821,13440566,Baxy Berzon,12/01/1947,7150599126,63 Dunning Point,40176462,Basic,2023-01-31,193.24
822,80955918,Jaquelyn Cortin,25/10/1976,7933791829,9 Roth Junction,40189934,Gold,2023-01-31,804.21
823,92835611,Arel Placstone,04/07/1983,7590591568,39 Center Way,40224914,Basic,2023-01-31,53.1
824,18060504,Marissa Reffe,24/06/1994,7620902078,43474 Drewry Place,40247376,Gold,2023-01-31,209.78
825,97109669,Doe Bellie,21/12/1964,7878307405,4275 High Crossing Alley,40374724,Gold,2023-01-31,692.58
826,68519043,Donna Sprackling,13/07/1954,7135179028,19 Bluejay Center,40436811,Basic,2023-01-31,445.93
827,71575284,Joleen Bleibaum,03/11/1971,7131612641,6 Sunbrook Trail,40507682,Gold,2023-01-31,524.63
828,15661240,Hephzibah Pentin,18/07/1989,7435570236,38821 Anniversary Court,40530538,Gold,2023-01-31,364.98
829,10594839,Keir Witherup,29/01/1995,7777079552,9 Wayridge Alley,40548885,Basic,2023-01-31,160.32
830,59135495,Leontyne Wigzell,27/11/1948,7477204183,139 Kenwood Crossing,40550712,Gold,2023-01-31,511.4
831,13651634,Rona Stanmore,14/12/1968,7395205992,677 Novick Way,40551490,Basic,2023-01-31,569.45
832,267818,Leontine Portam,28/03/1986,7146167633,8553 Fieldstone Center,40600852,Basic,2023-01-31,15.08
833,72704394,Dom Matschke,27/05/1973,7217215780,3545 Warbler Place,40631802,Basic,2023-01-31,104.96
834,83618496,Fitzgerald Sieve,09/10/2004,7216963984,1069 Stephen Park,40673170,Basic,2023-01-31,124.66
835,14182080,Ruperta Greensite,01/08/1939,7979508561,25832 Lakeland Park,40745545,Basic,2023-01-31,460.29
836,76131665,Josepha Grattage,03/11/1980,7151819613,59658 Crescent Oaks Street,40745965,Gold,2023-01-31,654.15
837,14837725,Jobyna Lurner,29/08/1977,7189598211,93614 Sage Junction,40797438,Basic,2023-01-31,679.38
838,24705999,Viole Whiff,07/11/1938,7529997988,4117 La Follette Center,40813783,Gold,2023-01-31,288.51
839,77433044,Ewell Ducker,02/11/1978,7276923375,8 Morrow Court,40872555,Gold,2023-01-31,115.88
840,30985609,Mile Genge,24/01/1971,7675900002,476 Mallory Way,40898013,Basic,2023-01-31,650.33
841,19500096,Leonie Blaxlande,30/05/1957,7778903595,6086 4th Place,40906801,Gold,2023-01-31,83.77
842,91919037,Petronella Chander,27/06/1938,7290282904,2 Paget Plaza,41036701,Gold,2023-01-31,249.29
843,16982197,Drucie Adamkiewicz,18/01/1933,7956341732,533 Steensland Road,41085190,Basic,2023-01-31,78.73
844,15970555,Dana Kenrack,09/10/1944,7102797795,35 Drewry Avenue,41170515,Basic,2023-01-31,713.46
845,18113297,Liuka McGuigan,16/12/1932,7892587912,3913 Mcbride Drive,41194009,Basic,2023-01-31,585.15
846,28741740,Glenda Baytrop,09/07/1974,7508667311,824 Knutson Terrace,41211432,Gold,2023-01-31,205.0
847,86165486,Asia Wyld,21/05/1993,7247421402,820 Petterle Drive,41245288,Gold,2023-01-31,540.61
848,40825493,Lilli Caldera,31/07/1969,7215732337,584 Summerview Hill,41245805,Basic,2023-01-31,753.91
849,32690875,Gianina Hardey,16/06/1939,7524518582,43836 Golden Leaf Lane,41252281,Gold,2023-01-31,834.88
850,50169321,Gloria Napthine,09/01/1980,7260888570,58670 Homewood Way,41282329,Gold,2023-01-31,80.32
851,14217917,Harrison Joisce,16/06/1965,7131627055,9 Onsgard Street,41356963,Gold,2023-01-31,398.3
852,78769469,Zebulen McMurty,01/06/1967,7136527955,9265 7th Terrace,41420018,Gold,2023-01-31,816.5
853,35634369,Thacher Maestrini,09/08/1978,7543781719,54 Chive Parkway,41542689,Gold,2023-01-31,246.73
854,70010884,Normy Ebbers,12/08/1964,7758113429,10 Dahle Point,41561470,Gold,2023-01-31,750.8
855,15981216,Ernst Wozencraft,22/02/1993,7967136374,38 Harper Parkway,41664336,Basic,2023-01-31,853.37
856,69600677,Danita Russi,05/05/1952,7416128902,6 Thackeray Circle,41716822,Gold,2023-01-31,418.05
857,48571727,Alon Craddock,22/03/1997,7539283142,28 Buena Vista Pass,41741558,Gold,2023-01-31,435.71
858,91537902,Farlie Reimers,12/02/1949,7591573971,71 Gina Alley,41755476,Basic,2023-01-31,72.71
859,9734327,Francois Tatum,25/05/1959,7992283364,61640 Birchwood Terrace,41773473,Basic,2023-01-31,355.0
860,61886074,Pyotr Osorio,15/05/1943,7899722394,73716 Eliot Trail,41852767,Basic,2023-01-31,993.36
861,34287638,Livia Chasmor,20/12/1985,7673247555,34250 Dakota Lane,41879906,Basic,2023-01-31,29.05
862,54865763,Tess Ramsdell,16/01/1999,7850070375,52939 Fallview Parkway,41881442,Basic,2023-01-31,650.34
863,58489751,Demetrius Bubbear,12/05/1984,7196642553,96218 Karstens Road,41914097,Basic,2023-01-31,921.06
864,44388049,Alina Sneller,08/09/1983,7301318376,8484 Service Road,41919083,Basic,2023-01-31,884.52
865,63961186,Ulrika Prantl,14/01/1974,7420170648,4 Armistice Pass,41972741,Gold,2023-01-31,374.09
866,5151081,Cobb Grent,12/08/1994,7786705303,74969 Village Green Junction,41981752,Basic,2023-01-31,843.61
867,50926457,Chariot Lawlings,28/05/1944,7755185145,320 Maywood Alley,42017456,Basic,2023-01-31,947.67
868,3025111,Tuck Bollands,20/03/1936,7640113425,1 Butterfield Hill,42181728,Gold,2023-01-31,51.89
869,14296889,Filippo Gratten,16/06/1980,7275062254,721 Hoepker Way,42202867,Gold,2023-01-31,614.83
870,99068136,Lucas Hanford,09/08/1974,7379289060,12 Eastwood Plaza,42232896,Gold,2023-01-31,647.99
871,49493557,Gilburt Sedgefield,09/07/1961,7833801224,1587 Bunting Crossing,42235537,Basic,2023-01-31,165.2
872,76509276,Brandais McKag,02/02/1987,7466279933,4421 Sage Terrace,42245590,Gold,2023-01-31,229.01
873,13917841,Imogene Stigers,15/11/1988,7649964045,7 Anhalt Trail,42255054,Gold,2023-01-31,550.4
874,39942648,Freddi Slark,19/07/1954,7753114949,47730 Rusk Center,42268900,Gold,2023-01-31,521.35
875,11007711,Ivar Kennham,26/07/2003,7660019166,576 Melrose Alley,42300418,Gold,2023-01-31,151.39
876,19199010,Ginny Battyll,20/10/1953,7781007396,427 Loeprich Parkway,42311039,Gold,2023-01-31,98.95
877,83964918,Opaline Gawen,23/05/1961,7417154258,3899 Continental Plaza,42322494,Gold,2023-01-31,486.58
878,61687744,Adorne Petworth,24/03/1945,7461742489,45955 Darwin Lane,42340050,Basic,2023-01-31,935.61
879,91401926,Sawyer Edden,21/08/1973,7889802236,1 Novick Drive,42396753,Basic,2023-01-31,628.86
880,43895840,Nanci Challiss,16/02/1998,7744629490,8572 Bay Alley,42509068,Gold,2023-01-31,890.56
881,86653015,Merwin Lock,26/07/1940,7993094022,2991 Troy Court,42515631,Gold,2023-01-31,186.74
882,10655417,Keven Grimsditch,26/10/1970,7915586570,44832 Darwin Point,42546381,Gold,2023-01-31,409.3
883,85453443,Rois Reicharz,28/04/2004,7979896159,4 Meadow Vale Terrace,42589255,Gold,2023-01-31,282.84
884,59668850,Micheil Ashment,22/01/1976,7911590924,44631 Village Green Place,42602631,Gold,2023-01-31,539.62
885,75578843,Armstrong Conklin,19/03/1982,7615074864,91 Algoma Way,42652193,Gold,2023-01-31,566.53
886,15970213,Aksel Sinkin,21/06/2001,7816938437,36 Bayside Drive,42726921,Basic,2023-01-31,590.15
887,21573282,Tadio Pettersen,06/04/1986,7437806282,9 Del Mar Avenue,42746180,Gold,2023-01-31,12.15
888,88921863,Garnet Roskelley,27/03/2003,7842798428,8 South Terrace,42752982,Basic,2023-01-31,526.19
889,21705549,Gannie Mustill,23/06/1959,7701932569,9 Schlimgen Terrace,42783101,Gold,2023-01-31,289.82
890,43499450,Shurlock Siviter,11/01/1989,7401023617,11082 Cottonwood Street,42838186,Gold,2023-01-31,466.48
891,90976489,Reid Papen,14/09/1964,7165586550,9016 Hansons Pass,42882563,Basic,2023-01-31,419.69
892,86400110,Kareem Garfirth,18/02/1968,7623335951,6 Sherman Pass,43017598,Gold,2023-01-31,151.6
893,38446934,Lynna Iacovino,08/01/1992,7630109981,38 Heffernan Point,43032836,Basic,2023-01-31,386.83
894,60315798,Estelle Lemerie,15/03/1953,7800404494,5497 Mesta Park,43064169,Basic,2023-01-31,555.44
895,19123222,Leola Nicol,28/03/1955,7177281327,232 Hansons Circle,43074888,Basic,2023-01-31,779.86
896,944068,Maxi Gatlin,25/12/1966,7427318732,1576 Golf View Pass,43080619,Gold,2023-01-31,426.64
897,36161243,Anne Vasichev,27/01/1991,7921881288,3 Goodland Crossing,43257373,Gold,2023-01-31,483.49
898,10620629,Luise Bruck,09/05/1998,7636694340,15688 Hudson Point,43265708,Basic,2023-01-31,814.0
899,18734931,Cornelle Maytom,12/02/2001,7869160177,10 Raven Trail,43329727,Gold,2023-01-31,477.69
900,17745182,Odessa Hiseman,24/02/1949,7805738366,52 Shoshone Avenue,43338400,Basic,2023-01-31,783.12
901,7896093,Fremont Guidera,14/11/1960,7172907016,85 Fairview Point,43354643,Basic,2023-01-31,863.38
902,57014024,Lorrie Purdy,28/09/1948,7817000210,753 Ryan Parkway,43365633,Gold,2023-01-31,57.11
903,13021708,Wildon Gavan,03/05/1979,7373883830,73 Kedzie Court,43368978,Gold,2023-01-31,133.07
904,46935950,June Fitch,29/11/1992,7598693900,49 Goodland Hill,43453543,Gold,2023-01-31,890.67
905,99114958,Chandra Rohloff,01/02/1961,7211830064,30370 Atwood Junction,43490748,Gold,2023-01-31,807.92
906,35613452,Anjela Mearns,05/01/2001,7888708523,4 Katie Way,43499771,Gold,2023-01-31,28.4
907,66489980,Simonette Westoll,16/08/1967,7595149901,28455 Truax Trail,43541008,Gold,2023-01-31,413.2
908,99599289,Jean Arthur,10/11/1957,7521843952,64 Duke Terrace,43616790,Gold,2023-01-31,365.67
909,52850956,Xerxes Hinge,10/06/1997,7427676776,267 Fordem Alley,43623061,Gold,2023-01-31,724.39
910,63473321,Kelci Hacaud,28/09/1976,7857266576,1 Corry Road,43781476,Gold,2023-01-31,28.83
911,79342137,Tremain Eilert,06/01/1951,7881749686,29401 Sachtjen Trail,43811112,Gold,2023-01-31,99.92
912,75294584,Minna Scroggs,18/09/1964,7441602380,71 Kim Terrace,43830772,Gold,2023-01-31,158.17
913,86783981,Lura Pittock,29/05/1984,7804207104,35 Pleasure Junction,43843937,Basic,2023-01-31,79.03
914,17407372,Brenda Guiet,30/07/1948,7479692596,28779 David Street,43858112,Gold,2023-01-31,641.78
915,33576734,Windy Shearsby,18/08/1995,7777399720,625 Holy Cross Hill,43860538,Gold,2023-01-31,478.05
916,85904052,Noby Cherry Holme,26/02/1984,7447993194,551 Moulton Park,43892675,Basic,2023-01-31,997.95
917,36406169,Lucie Chatenet,14/07/1948,7621344360,296 Ludington Drive,43930935,Gold,2023-01-31,651.22
918,13253933,Mignon Guihen,27/09/1975,7300215707,41 Straubel Place,43979238,Gold,2023-01-31,68.08
919,95080512,Anjanette Thridgould,03/08/1949,7277983085,8 Twin Pines Lane,44066457,Basic,2023-01-31,18.09
920,37331335,Muhammad Munkley,16/06/1976,7586892661,4312 Main Crossing,44140049,Basic,2023-01-31,372.02
921,37020061,Meier Kerfut,13/02/1998,7282817564,2587 Rieder Parkway,44145489,Gold,2023-01-31,635.75
922,41991261,Rebecca Imorts,01/01/1998,7882684015,6882 Carpenter Crossing,44164363,Gold,2023-01-31,998.43
923,46780896,Eadie Corke,09/08/1955,7159979836,6832 Mccormick Parkway,44234432,Basic,2023-01-31,399.17
924,81377727,Eamon Sheriff,29/02/1936,7457969369,138 Logan Avenue,44242297,Basic,2023-01-31,388.02
925,26657467,Tonye Burroughes,31/05/1956,7913505329,76750 Cherokee Drive,44243236,Gold,2023-01-31,797.95
926,5859329,Jessy Goodburn,20/04/1946,7745660702,4246 Elmside Alley,44272912,Gold,2023-01-31,448.18
927,15702160,Wilow Etherington,19/05/1971,7608760545,7654 Nobel Avenue,44281556,Gold,2023-01-31,70.7
928,15287262,Sari Sare,17/03/2002,7996136778,468 Larry Center,44310966,Gold,2023-01-31,361.02
929,16507343,Kristin Kolakovic,28/03/1973,7637838842,7371 Talisman Crossing,44317934,Gold,2023-01-31,920.21
930,43841148,Filippo DeSousa,14/12/1977,7406434506,30 Delaware Road,44331942,Basic,2023-01-31,389.13
931,25136303,Estevan Pender,12/03/1943,7386584741,9198 Burning Wood Avenue,44358901,Gold,2023-01-31,576.73
932,8536668,Danyette Millthorpe,02/03/1996,7654210262,998 Starling Way,44364430,Gold,2023-01-31,306.44
933,79114337,Shem Dudin,05/09/1934,7978757606,5475 Dryden Crossing,44368280,Gold,2023-01-31,291.54
934,25927316,Audy Klement,27/02/1993,7298243885,748 Paget Lane,44378133,Basic,2023-01-31,721.21
935,13681150,Aviva Jerg,17/09/1996,7479100329,28 Bultman Center,44389169,Gold,2023-01-31,978.69
936,82418659,Clarie Whithorn,30/03/1982,7500117803,586 Granby Drive,44427272,Gold,2023-01-31,970.1
937,86144002,Austine Griniov,20/12/1987,7596699694,56940 Killdeer Pass,44474369,Gold,2023-01-31,663.93
938,26616249,Leonid Joerning,04/12/1946,7620719295,64 Buell Hill,44516940,Gold,2023-01-31,930.17
939,92482138,Lazaro Van Leijs,05/08/1932,7814254970,9977 Susan Pass,44537960,Gold,2023-01-31,675.03
940,74629517,Mozelle Dunton,23/11/1936,7358648947,71 Delladonna Trail,44564500,Gold,2023-01-31,355.18
941,52060262,Barbee Chatband,16/10/1978,7796180629,9807 Lakewood Gardens Way,44586370,Gold,2023-01-31,440.56
942,83863026,Rhys De Vuyst,12/05/1986,7323880621,13313 Lerdahl Avenue,44626164,Basic,2023-01-31,915.14
943,70352857,Lars Simmance,13/07/1934,7376206981,3 Gulseth Road,44662337,Basic,2023-01-31,768.12
944,37366312,Brinna Kinghorn,10/05/1995,7290100953,98 Scoville Street,44701536,Gold,2023-01-31,995.4
945,18215644,Linc Gunthorp,05/08/1985,7708189419,34116 La Follette Circle,44711172,Gold,2023-01-31,382.83
946,75531961,Howie O' Mahony,12/10/1960,7274811634,9 Elka Point,44759468,Gold,2023-01-31,962.91
947,59556332,Arabel Hobden,25/02/1961,7192014989,68 Bartelt Crossing,44794340,Gold,2023-01-31,488.91
948,32596411,Bogart O'Neal,11/10/1999,7334753389,26184 Mcguire Hill,44812075,Basic,2023-01-31,863.71
949,88007891,Moses Cherrie,10/08/2000,7952427171,9 Fuller Center,44816910,Basic,2023-01-31,185.51
950,93022173,Gerome Brigstock,20/11/1955,7947505359,936 Elmside Drive,44873253,Gold,2023-01-31,660.51
951,38763037,Elsi Payton,22/03/1935,7588400660,54091 Surrey Alley,44902994,Basic,2023-01-31,790.34
952,72953865,Coralie Deetch,04/05/1939,7739301979,8 Loomis Point,44912164,Basic,2023-01-31,355.61
953,49036645,Sven Flag,22/02/1942,7609466784,8 Dapin Circle,45015534,Basic,2023-01-31,215.54
954,18775761,Graeme Tench,16/07/1952,7935559411,7796 Banding Parkway,45020832,Basic,2023-01-31,104.89
955,74849834,Luce Woollcott,14/11/1981,7760565254,4 Lunder Plaza,45021115,Basic,2023-01-31,464.27
956,29688014,Shea Burthom,28/04/1965,7779774208,85 Packers Terrace,45021398,Gold,2023-01-31,783.24
957,9609191,Teddy Winterburn,07/04/1968,7400998774,5 Service Avenue,45026430,Gold,2023-01-31,745.31
958,22090819,Kyle Ewins,18/05/1981,7879904737,996 Maple Wood Drive,45027876,Gold,2023-01-31,80.13
959,30124635,Jerri McCrohon,04/07/2003,7696895888,95 Vernon Park,45029598,Gold,2023-01-31,558.87
960,72419110,Eleanor Limpenny,18/01/1981,7507144946,3706 Kings Junction,45067158,Basic,2023-01-31,115.23
961,9075825,Stanley Hayball,26/02/1998,7152885450,7834 Messerschmidt Pass,45089475,Gold,2023-01-31,676.92
962,2860335,Brenna Szepe,21/05/1930,7958489821,8729 Walton Crossing,45111669,Gold,2023-01-31,459.28
963,87518472,Goldi Sumnall,27/12/1935,7957095561,168 Hansons Pass,45161114,Basic,2023-01-31,282.6
964,48875359,Briny Birckmann,08/01/1932,7545560274,722 Russell Circle,45196342,Gold,2023-01-31,402.48
965,62482016,Herbie Proback,12/12/1958,7215974496,6615 Browning Court,45238909,Gold,2023-01-31,904.83
966,87506602,Moll Stowte,01/10/1977,7587214133,46 Hollow Ridge Park,45253870,Basic,2023-01-31,273.37
967,57682709,Sherline O'Keaveny,30/10/1995,7417438755,14034 Sheridan Center,45275334,Gold,2023-01-31,49.55
968,9569867,Lynda Ingry,26/09/1959,7289937418,84396 Iowa Circle,45397824,Basic,2023-01-31,741.62
969,7508128,Heindrick Windeatt,18/06/1960,7598073026,3737 Eggendart Street,45519330,Gold,2023-01-31,840.22
970,79927146,Daryl Groundwator,26/02/1968,7305931204,240 Myrtle Circle,45543867,Basic,2023-01-31,419.92
971,84299544,Joannes Walczak,01/07/1981,7197765679,9702 Pierstorff Street,45558696,Basic,2023-01-31,760.19
972,47894104,Wilburt Plumridege,17/01/1977,7261869179,6 Bashford Street,45611838,Gold,2023-01-31,784.55
973,73965497,Raimondo Lindell,24/06/1947,7907760910,642 Spohn Center,45639009,Basic,2023-01-31,489.05
